"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 13 16:18:05 GMT 2022","Mon Jun 13 16:18:09 GMT 2022","4426","test","test_conduit","TestConduit","","","test_registration",""
"passed","Mon Jun 13 16:18:46 GMT 2022","Mon Jun 13 16:18:47 GMT 2022","1472","test","test_conduit","TestConduit","","","test_next_page",""
"passed","Mon Jun 13 16:18:43 GMT 2022","Mon Jun 13 16:18:44 GMT 2022","1629","test","test_conduit","TestConduit","","","test_new_list",""
"passed","Mon Jun 13 16:18:38 GMT 2022","Mon Jun 13 16:18:41 GMT 2022","2568","test","test_conduit","TestConduit","","","test_collect_data",""
"passed","Mon Jun 13 16:18:29 GMT 2022","Mon Jun 13 16:18:37 GMT 2022","7443","test","test_conduit","TestConduit","","","test_delete_article",""
"passed","Mon Jun 13 16:18:58 GMT 2022","Mon Jun 13 16:18:59 GMT 2022","1402","test","test_conduit","TestConduit","","","test_logout",""
"passed","Mon Jun 13 16:18:49 GMT 2022","Mon Jun 13 16:18:56 GMT 2022","7024","test","test_conduit","TestConduit","","","test_write_comment",""
"passed","Mon Jun 13 16:18:14 GMT 2022","Mon Jun 13 16:18:20 GMT 2022","5404","test","test_conduit","TestConduit","","","test_new_article",""
"passed","Mon Jun 13 16:18:11 GMT 2022","Mon Jun 13 16:18:12 GMT 2022","1339","test","test_conduit","TestConduit","","","test_login",""
"passed","Mon Jun 13 16:18:03 GMT 2022","Mon Jun 13 16:18:03 GMT 2022","338","test","test_conduit","TestConduit","","","test_check_cookies",""
"passed","Mon Jun 13 16:18:21 GMT 2022","Mon Jun 13 16:18:27 GMT 2022","5946","test","test_conduit","TestConduit","","","test_modify_article",""
