"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 01 08:35:05 GMT 2022","Wed Jun 01 08:35:11 GMT 2022","5978","test","test_conduit","TestConduit","","","test_modify_article",""
"broken","Wed Jun 01 08:34:52 GMT 2022","Wed Jun 01 08:34:54 GMT 2022","1452","test","test_conduit","TestConduit","","","test_registration",""
"broken","Wed Jun 01 08:35:17 GMT 2022","Wed Jun 01 08:35:20 GMT 2022","2390","test","test_conduit","TestConduit","","","test_collect_data",""
"passed","Wed Jun 01 08:35:28 GMT 2022","Wed Jun 01 08:35:32 GMT 2022","3582","test","test_conduit","TestConduit","","","test_write_comment",""
"broken","Wed Jun 01 08:35:13 GMT 2022","Wed Jun 01 08:35:15 GMT 2022","2420","test","test_conduit","TestConduit","","","test_delete_article",""
"passed","Wed Jun 01 08:34:58 GMT 2022","Wed Jun 01 08:35:04 GMT 2022","5260","test","test_conduit","TestConduit","","","test_new_article",""
"passed","Wed Jun 01 08:35:34 GMT 2022","Wed Jun 01 08:35:35 GMT 2022","1461","test","test_conduit","TestConduit","","","test_logout",""
"passed","Wed Jun 01 08:34:55 GMT 2022","Wed Jun 01 08:34:57 GMT 2022","1331","test","test_conduit","TestConduit","","","test_login",""
"passed","Wed Jun 01 08:35:21 GMT 2022","Wed Jun 01 08:35:23 GMT 2022","1610","test","test_conduit","TestConduit","","","test_new_list",""
"passed","Wed Jun 01 08:35:24 GMT 2022","Wed Jun 01 08:35:27 GMT 2022","2439","test","test_conduit","TestConduit","","","test_next_page",""
"passed","Wed Jun 01 08:34:50 GMT 2022","Wed Jun 01 08:34:51 GMT 2022","327","test","test_conduit","TestConduit","","","test_check_cookies",""
