"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 12 15:58:01 GMT 2022","Sun Jun 12 15:58:02 GMT 2022","1256","test","test_conduit","TestConduit","","","test_login",""
"passed","Sun Jun 12 15:57:53 GMT 2022","Sun Jun 12 15:57:53 GMT 2022","254","test","test_conduit","TestConduit","","","test_check_cookies",""
"passed","Sun Jun 12 15:58:37 GMT 2022","Sun Jun 12 15:58:44 GMT 2022","6736","test","test_conduit","TestConduit","","","test_write_comment",""
"passed","Sun Jun 12 15:58:33 GMT 2022","Sun Jun 12 15:58:36 GMT 2022","2356","test","test_conduit","TestConduit","","","test_next_page",""
"passed","Sun Jun 12 15:58:10 GMT 2022","Sun Jun 12 15:58:16 GMT 2022","5756","test","test_conduit","TestConduit","","","test_modify_article",""
"passed","Sun Jun 12 15:58:17 GMT 2022","Sun Jun 12 15:58:25 GMT 2022","7368","test","test_conduit","TestConduit","","","test_delete_article",""
"passed","Sun Jun 12 15:57:55 GMT 2022","Sun Jun 12 15:57:59 GMT 2022","4312","test","test_conduit","TestConduit","","","test_registration",""
"passed","Sun Jun 12 15:58:26 GMT 2022","Sun Jun 12 15:58:29 GMT 2022","2440","test","test_conduit","TestConduit","","","test_collect_data",""
"passed","Sun Jun 12 15:58:46 GMT 2022","Sun Jun 12 15:58:47 GMT 2022","1309","test","test_conduit","TestConduit","","","test_logout",""
"passed","Sun Jun 12 15:58:30 GMT 2022","Sun Jun 12 15:58:32 GMT 2022","1503","test","test_conduit","TestConduit","","","test_new_list",""
"passed","Sun Jun 12 15:58:04 GMT 2022","Sun Jun 12 15:58:08 GMT 2022","4664","test","test_conduit","TestConduit","","","test_new_article",""
